;Longitude,Latitude,Name,Address 1
35.0086730,31.7027730,"X-trail; "
35.0086670,31.7028040,"X-trail; "
35.0086610,31.7028350,"X-trail; "
35.0086570,31.7028660,"X-trail; "
35.0086540,31.7028970,"X-trail; "
35.0086500,31.7029300,"X-trail; "
35.0086420,31.7029610,"X-trail; "
35.0086310,31.7029900,"X-trail; "
35.0086200,31.7030200,"X-trail; "
35.0086110,31.7030490,"X-trail; "
35.0086090,31.7030810,"X-trail; "
35.0086040,31.7031120,"X-trail; "
35.0085980,31.7031450,"X-trail; "
35.0085930,31.7031750,"X-trail; "
35.0085870,31.7032050,"X-trail; "
35.0085820,31.7032350,"X-trail; "
35.0085760,31.7032650,"X-trail; "
35.0085690,31.7032960,"X-trail; "
35.0085640,31.7033270,"X-trail; "
35.0085600,31.7033590,"X-trail; "
35.0085560,31.7033910,"X-trail; "
35.0085540,31.7034210,"X-trail; "
35.0085530,31.7034560,"X-trail; "
35.0085530,31.7034890,"X-trail; "
35.0085500,31.7035230,"X-trail; "
35.0085450,31.7035560,"X-trail; "
35.0085390,31.7035870,"X-trail; "
35.0085360,31.7036180,"X-trail; "
35.0085330,31.7036490,"X-trail; "
35.0085310,31.7036770,"X-trail; "
35.0085290,31.7037080,"X-trail; "
35.0085300,31.7037370,"X-trail; "
35.0085340,31.7037680,"X-trail; "
35.0085350,31.7038000,"X-trail; "
35.0085340,31.7038330,"X-trail; "
35.0085300,31.7038650,"X-trail; "
35.0085280,31.7038960,"X-trail; "
35.0085210,31.7039260,"X-trail; "
35.0085200,31.7039570,"X-trail; "
35.0085150,31.7039890,"X-trail; "
35.0085110,31.7040200,"X-trail; "
35.0085100,31.7040500,"X-trail; "
35.0085060,31.7040820,"X-trail; "
35.0085050,31.7041130,"X-trail; "
35.0085020,31.7041420,"X-trail; "
35.0084980,31.7041720,"X-trail; "
35.0084950,31.7042020,"X-trail; "
35.0084890,31.7042570,"X-trail; "
35.0084870,31.7042870,"X-trail; "
35.0084870,31.7043170,"X-trail; "
35.0084890,31.7043470,"X-trail; "
35.0084920,31.7043760,"X-trail; "
35.0084930,31.7044050,"X-trail; "
35.0084910,31.7044340,"X-trail; "
35.0084890,31.7044640,"X-trail; "
35.0084990,31.7045140,"X-trail; "
35.0085010,31.7045700,"X-trail; "
35.0084750,31.7046170,"X-trail; "
35.0084660,31.7046670,"X-trail; "
35.0084660,31.7046960,"X-trail; "
35.0084660,31.7047240,"X-trail; "
35.0084630,31.7047520,"X-trail; "
35.0084600,31.7047790,"X-trail; "
35.0084570,31.7048060,"X-trail; "
35.0084540,31.7048340,"X-trail; "
35.0084530,31.7048630,"X-trail; "
35.0084410,31.7049160,"X-trail; "
35.0084410,31.7049450,"X-trail; "
35.0084420,31.7049730,"X-trail; "
35.0084450,31.7050010,"X-trail; "
35.0084490,31.7050280,"X-trail; "
35.0084530,31.7050800,"X-trail; "
35.0084450,31.7051340,"X-trail; "
35.0084270,31.7051860,"X-trail; "
35.0084180,31.7052120,"X-trail; "
35.0084100,31.7052410,"X-trail; "
35.0084020,31.7052690,"X-trail; "
35.0083950,31.7053010,"X-trail; "
35.0083890,31.7053340,"X-trail; "
35.0083830,31.7053620,"X-trail; "
35.0083740,31.7053980,"X-trail; "
35.0083640,31.7054290,"X-trail; "
35.0083560,31.7054610,"X-trail; "
35.0083490,31.7054920,"X-trail; "
35.0083430,31.7055210,"X-trail; "
35.0083300,31.7055540,"X-trail; "
35.0083190,31.7055850,"X-trail; "
35.0083080,31.7056150,"X-trail; "
35.0083000,31.7056450,"X-trail; "
35.0082920,31.7056770,"X-trail; "
35.0082830,31.7057090,"X-trail; "
35.0082710,31.7057410,"X-trail; "
35.0082580,31.7057730,"X-trail; "
35.0082440,31.7058050,"X-trail; "
35.0082290,31.7058360,"X-trail; "
35.0082150,31.7058640,"X-trail; "
35.0081960,31.7058960,"X-trail; "
35.0081770,31.7059260,"X-trail; "
35.0081600,31.7059550,"X-trail; "
35.0081440,31.7059860,"X-trail; "
35.0081290,31.7060170,"X-trail; "
35.0081110,31.7060460,"X-trail; "
35.0080890,31.7060730,"X-trail; "
35.0080650,31.7061010,"X-trail; "
35.0080450,31.7061270,"X-trail; "
35.0080270,31.7061640,"X-trail; "
35.0080140,31.7061920,"X-trail; "
35.0079890,31.7062260,"X-trail; "
35.0079680,31.7062560,"X-trail; "
35.0079470,31.7062850,"X-trail; "
35.0079300,31.7063120,"X-trail; "
35.0079090,31.7063470,"X-trail; "
35.0078890,31.7063790,"X-trail; "
35.0078590,31.7064110,"X-trail; "
35.0078330,31.7064400,"X-trail; "
35.0078080,31.7064720,"X-trail; "
35.0077870,31.7065070,"X-trail; "
35.0077720,31.7065370,"X-trail; "
35.0077410,31.7065910,"X-trail; "
35.0077210,31.7066290,"X-trail; "
35.0076650,31.7066910,"X-trail; "
35.0076340,31.7067330,"X-trail; "
35.0076010,31.7067730,"X-trail; "
35.0075780,31.7068300,"X-trail; "
35.0075540,31.7068760,"X-trail; "
35.0075100,31.7069280,"X-trail; "
35.0074820,31.7069640,"X-trail; "
35.0074520,31.7070000,"X-trail; "
35.0074170,31.7070540,"X-trail; "
35.0073840,31.7071060,"X-trail; "
35.0073550,31.7071570,"X-trail; "
35.0073290,31.7072120,"X-trail; "
35.0072840,31.7072750,"X-trail; "
35.0072350,31.7073360,"X-trail; "
35.0071920,31.7073990,"X-trail; "
35.0071360,31.7074460,"X-trail; "
35.0070890,31.7075110,"X-trail; "
35.0070400,31.7075740,"X-trail; "
35.0069850,31.7076390,"X-trail; "
35.0069320,31.7077070,"X-trail; "
35.0068730,31.7077710,"X-trail; "
35.0068190,31.7078450,"X-trail; "
35.0067610,31.7079180,"X-trail; "
35.0067020,31.7079940,"X-trail; "
35.0066440,31.7080690,"X-trail; "
35.0065840,31.7081460,"X-trail; "
35.0065210,31.7082220,"X-trail; "
35.0064590,31.7082980,"X-trail; "
35.0064010,31.7083830,"X-trail; "
35.0063400,31.7084650,"X-trail; "
35.0062880,31.7085480,"X-trail; "
35.0062350,31.7086370,"X-trail; "
35.0061880,31.7087280,"X-trail; "
35.0061500,31.7088210,"X-trail; "
35.0061130,31.7089120,"X-trail; "
35.0060780,31.7090110,"X-trail; "
35.0060480,31.7091120,"X-trail; "
35.0060170,31.7092170,"X-trail; "
35.0059940,31.7093210,"X-trail; "
35.0059870,31.7094230,"X-trail; "
35.0059750,31.7095290,"X-trail; "
35.0059490,31.7096250,"X-trail; "
35.0059490,31.7097350,"X-trail; "
35.0059600,31.7098550,"X-trail; "
35.0059500,31.7099660,"X-trail; "
35.0059490,31.7100630,"X-trail; "
35.0059680,31.7101700,"X-trail; "
35.0059890,31.7102820,"X-trail; "
35.0060010,31.7103770,"X-trail; "
35.0060130,31.7104930,"X-trail; "
35.0060320,31.7106010,"X-trail; "
35.0060590,31.7107140,"X-trail; "
35.0060890,31.7108130,"X-trail; "
35.0061190,31.7109110,"X-trail; "
35.0061390,31.7110080,"X-trail; "
35.0061600,31.7111200,"X-trail; "
35.0061870,31.7112170,"X-trail; "
35.0062330,31.7113220,"X-trail; "
35.0062590,31.7114220,"X-trail; "
35.0062980,31.7115160,"X-trail; "
35.0063400,31.7116130,"X-trail; "
35.0063750,31.7117200,"X-trail; "
35.0063940,31.7118180,"X-trail; "
35.0064280,31.7119110,"X-trail; "
35.0064630,31.7120050,"X-trail; "
35.0064980,31.7121020,"X-trail; "
35.0065370,31.7121870,"X-trail; "
35.0065770,31.7122800,"X-trail; "
35.0066080,31.7123770,"X-trail; "
35.0066460,31.7124670,"X-trail; "
35.0066970,31.7125530,"X-trail; "
35.0067380,31.7126390,"X-trail; "
35.0067730,31.7127140,"X-trail; "
35.0068140,31.7128040,"X-trail; "
35.0068440,31.7128990,"X-trail; "
35.0068680,31.7129840,"X-trail; "
35.0069070,31.7130770,"X-trail; "
35.0069400,31.7131650,"X-trail; "
35.0069740,31.7132430,"X-trail; "
35.0070020,31.7133190,"X-trail; "
35.0070390,31.7134140,"X-trail; "
35.0070680,31.7135020,"X-trail; "
35.0071040,31.7135880,"X-trail; "
35.0071380,31.7136760,"X-trail; "
35.0071740,31.7137600,"X-trail; "
35.0072160,31.7138500,"X-trail; "
35.0072570,31.7139300,"X-trail; "
35.0072940,31.7140000,"X-trail; "
35.0073300,31.7140810,"X-trail; "
35.0073670,31.7141630,"X-trail; "
35.0074020,31.7142440,"X-trail; "
35.0074310,31.7143200,"X-trail; "
35.0074600,31.7143980,"X-trail; "
35.0074700,31.7144930,"X-trail; "
35.0075030,31.7145760,"X-trail; "
35.0075420,31.7146480,"X-trail; "
35.0075770,31.7147240,"X-trail; "
35.0076120,31.7148030,"X-trail; "
35.0076520,31.7148860,"X-trail; "
35.0076840,31.7149720,"X-trail; "
35.0077140,31.7150570,"X-trail; "
35.0077450,31.7151350,"X-trail; "
35.0077720,31.7152160,"X-trail; "
35.0078050,31.7152950,"X-trail; "
35.0078360,31.7153720,"X-trail; "
35.0078640,31.7154430,"X-trail; "
35.0078980,31.7155120,"X-trail; "
35.0079240,31.7155880,"X-trail; "
35.0079640,31.7156570,"X-trail; "
35.0079950,31.7157280,"X-trail; "
35.0080400,31.7157860,"X-trail; "
35.0080710,31.7158580,"X-trail; "
35.0081050,31.7159410,"X-trail; "
35.0081360,31.7160150,"X-trail; "
35.0081760,31.7160840,"X-trail; "
35.0081980,31.7161650,"X-trail; "
35.0082280,31.7162490,"X-trail; "
35.0082550,31.7163350,"X-trail; "
35.0082840,31.7164080,"X-trail; "
35.0083160,31.7164780,"X-trail; "
35.0083350,31.7165650,"X-trail; "
35.0083530,31.7166490,"X-trail; "
35.0084000,31.7167320,"X-trail; "
35.0084270,31.7168140,"X-trail; "
35.0084400,31.7169070,"X-trail; "
35.0084630,31.7169880,"X-trail; "
35.0084980,31.7170730,"X-trail; "
35.0085200,31.7171550,"X-trail; "
35.0085250,31.7172570,"X-trail; "
35.0085490,31.7173330,"X-trail; "
35.0085650,31.7174120,"X-trail; "
35.0085780,31.7174980,"X-trail; "
35.0085820,31.7175710,"X-trail; "
35.0085930,31.7176490,"X-trail; "
35.0086050,31.7177250,"X-trail; "
35.0086240,31.7178020,"X-trail; "
35.0086360,31.7178740,"X-trail; "
35.0086470,31.7179550,"X-trail; "
35.0086540,31.7180240,"X-trail; "
35.0086720,31.7180990,"X-trail; "
35.0086760,31.7181680,"X-trail; "
35.0086880,31.7182400,"X-trail; "
35.0086950,31.7183160,"X-trail; "
35.0087010,31.7183820,"X-trail; "
35.0087050,31.7184550,"X-trail; "
35.0087100,31.7185290,"X-trail; "
35.0087090,31.7186010,"X-trail; "
35.0087150,31.7186760,"X-trail; "
35.0087160,31.7187510,"X-trail; "
35.0087270,31.7188240,"X-trail; "
35.0087330,31.7189020,"X-trail; "
35.0087400,31.7189820,"X-trail; "
35.0087530,31.7190630,"X-trail; "
35.0087610,31.7191420,"X-trail; "
35.0087660,31.7192210,"X-trail; "
35.0087880,31.7192890,"X-trail; "
35.0088030,31.7193620,"X-trail; "
35.0088140,31.7194360,"X-trail; "
35.0088250,31.7195140,"X-trail; "
35.0088290,31.7195930,"X-trail; "
35.0088360,31.7196610,"X-trail; "
35.0088450,31.7197340,"X-trail; "
35.0088480,31.7198070,"X-trail; "
35.0088550,31.7198820,"X-trail; "
35.0088650,31.7199600,"X-trail; "
35.0088750,31.7200360,"X-trail; "
35.0088830,31.7201070,"X-trail; "
35.0088980,31.7201780,"X-trail; "
35.0089140,31.7202530,"X-trail; "
35.0089220,31.7203200,"X-trail; "
35.0089290,31.7203960,"X-trail; "
35.0089440,31.7204740,"X-trail; "
35.0089560,31.7205460,"X-trail; "
35.0089660,31.7206120,"X-trail; "
35.0089840,31.7206890,"X-trail; "
35.0089870,31.7207560,"X-trail; "
35.0090010,31.7208270,"X-trail; "
35.0090060,31.7209050,"X-trail; "
35.0090170,31.7209750,"X-trail; "
35.0090350,31.7210420,"X-trail; "
35.0090470,31.7211110,"X-trail; "
35.0090510,31.7211900,"X-trail; "
35.0090610,31.7212750,"X-trail; "
35.0090680,31.7213550,"X-trail; "
35.0090710,31.7214350,"X-trail; "
35.0090990,31.7215060,"X-trail; "
35.0091130,31.7215770,"X-trail; "
35.0091430,31.7216320,"X-trail; "
35.0091570,31.7217020,"X-trail; "
35.0091750,31.7217780,"X-trail; "
35.0091890,31.7218550,"X-trail; "
35.0092070,31.7219140,"X-trail; "
35.0092150,31.7219930,"X-trail; "
35.0092300,31.7220650,"X-trail; "
35.0092610,31.7221160,"X-trail; "
35.0092680,31.7221800,"X-trail; "
35.0092930,31.7222490,"X-trail; "
35.0093030,31.7223170,"X-trail; "
35.0093060,31.7223770,"X-trail; "
35.0093140,31.7224420,"X-trail; "
35.0093280,31.7225090,"X-trail; "
35.0093400,31.7225780,"X-trail; "
35.0093420,31.7226420,"X-trail; "
35.0093510,31.7227080,"X-trail; "
35.0093530,31.7227700,"X-trail; "
35.0093580,31.7228380,"X-trail; "
35.0093670,31.7229150,"X-trail; "
35.0093680,31.7229900,"X-trail; "
35.0093780,31.7230590,"X-trail; "
35.0093740,31.7231290,"X-trail; "
35.0093820,31.7231950,"X-trail; "
35.0093750,31.7232690,"X-trail; "
35.0093690,31.7233420,"X-trail; "
35.0093530,31.7234140,"X-trail; "
35.0093370,31.7234790,"X-trail; "
35.0093070,31.7235440,"X-trail; "
35.0092900,31.7236090,"X-trail; "
35.0092700,31.7236750,"X-trail; "
35.0092460,31.7237450,"X-trail; "
35.0092210,31.7238070,"X-trail; "
35.0091930,31.7238620,"X-trail; "
35.0091680,31.7239240,"X-trail; "
35.0091490,31.7239980,"X-trail; "
35.0091230,31.7240630,"X-trail; "
35.0090730,31.7241250,"X-trail; "
35.0090380,31.7241850,"X-trail; "
35.0090020,31.7242440,"X-trail; "
35.0089630,31.7243090,"X-trail; "
35.0089240,31.7243690,"X-trail; "
35.0088860,31.7244290,"X-trail; "
35.0088360,31.7244870,"X-trail; "
35.0087930,31.7245420,"X-trail; "
35.0087550,31.7245950,"X-trail; "
35.0087050,31.7246380,"X-trail; "
35.0086620,31.7246870,"X-trail; "
35.0086130,31.7247330,"X-trail; "
35.0085710,31.7247820,"X-trail; "
35.0085230,31.7248290,"X-trail; "
35.0084730,31.7248770,"X-trail; "
35.0084200,31.7249270,"X-trail; "
35.0083650,31.7249770,"X-trail; "
35.0083240,31.7250330,"X-trail; "
35.0082760,31.7250910,"X-trail; "
35.0082250,31.7251420,"X-trail; "
35.0081720,31.7251890,"X-trail; "
35.0081230,31.7252380,"X-trail; "
35.0080690,31.7252870,"X-trail; "
35.0080130,31.7253370,"X-trail; "
35.0079620,31.7253910,"X-trail; "
35.0079120,31.7254460,"X-trail; "
35.0078620,31.7255000,"X-trail; "
35.0078190,31.7255440,"X-trail; "
35.0077780,31.7256010,"X-trail; "
35.0077320,31.7256620,"X-trail; "
35.0076880,31.7257170,"X-trail; "
35.0076370,31.7257700,"X-trail; "
35.0075870,31.7258240,"X-trail; "
35.0075340,31.7258800,"X-trail; "
35.0074860,31.7259360,"X-trail; "
35.0074350,31.7259880,"X-trail; "
35.0073910,31.7260450,"X-trail; "
35.0073420,31.7260970,"X-trail; "
35.0072900,31.7261510,"X-trail; "
35.0072430,31.7262100,"X-trail; "
35.0071990,31.7262590,"X-trail; "
35.0071570,31.7263140,"X-trail; "
35.0071190,31.7263690,"X-trail; "
35.0070790,31.7264230,"X-trail; "
35.0070430,31.7264820,"X-trail; "
35.0070050,31.7265380,"X-trail; "
35.0069720,31.7265990,"X-trail; "
35.0069340,31.7266570,"X-trail; "
35.0068950,31.7267090,"X-trail; "
35.0068560,31.7267660,"X-trail; "
35.0068280,31.7268130,"X-trail; "
35.0067930,31.7268660,"X-trail; "
35.0067440,31.7269170,"X-trail; "
35.0067110,31.7269760,"X-trail; "
35.0066730,31.7270300,"X-trail; "
35.0066400,31.7270910,"X-trail; "
35.0066010,31.7271470,"X-trail; "
35.0065710,31.7271990,"X-trail; "
35.0065430,31.7272580,"X-trail; "
35.0065160,31.7273170,"X-trail; "
35.0064930,31.7273800,"X-trail; "
35.0064800,31.7274440,"X-trail; "
35.0064570,31.7275070,"X-trail; "
35.0064430,31.7275740,"X-trail; "
35.0064220,31.7276370,"X-trail; "
35.0064080,31.7277010,"X-trail; "
35.0063920,31.7277640,"X-trail; "
35.0063840,31.7278270,"X-trail; "
35.0063710,31.7278890,"X-trail; "
35.0063630,31.7279500,"X-trail; "
35.0063500,31.7280100,"X-trail; "
35.0063260,31.7280710,"X-trail; "
35.0063120,31.7281370,"X-trail; "
35.0062890,31.7282020,"X-trail; "
35.0062650,31.7282700,"X-trail; "
35.0062530,31.7283350,"X-trail; "
35.0062450,31.7284050,"X-trail; "
35.0062310,31.7284680,"X-trail; "
35.0062140,31.7285280,"X-trail; "
35.0062060,31.7285940,"X-trail; "
35.0061950,31.7286560,"X-trail; "
35.0061850,31.7287240,"X-trail; "
35.0061650,31.7287890,"X-trail; "
35.0061520,31.7288570,"X-trail; "
35.0061360,31.7289340,"X-trail; "
35.0061260,31.7290030,"X-trail; "
35.0061230,31.7290760,"X-trail; "
35.0060940,31.7291380,"X-trail; "
35.0060840,31.7292040,"X-trail; "
35.0060710,31.7292770,"X-trail; "
35.0060470,31.7293460,"X-trail; "
35.0060350,31.7294090,"X-trail; "
35.0060200,31.7294790,"X-trail; "
35.0060050,31.7295420,"X-trail; "
35.0059870,31.7296000,"X-trail; "
35.0059680,31.7296640,"X-trail; "
35.0059440,31.7297200,"X-trail; "
35.0059340,31.7297790,"X-trail; "
35.0059100,31.7298300,"X-trail; "
35.0058960,31.7298960,"X-trail; "
35.0058650,31.7299690,"X-trail; "
35.0058620,31.7300370,"X-trail; "
35.0058380,31.7301070,"X-trail; "
35.0058340,31.7301730,"X-trail; "
35.0058240,31.7302410,"X-trail; "
35.0058180,31.7303120,"X-trail; "
35.0058040,31.7303800,"X-trail; "
35.0057990,31.7304530,"X-trail; "
35.0057940,31.7305200,"X-trail; "
35.0057830,31.7305880,"X-trail; "
35.0057600,31.7306530,"X-trail; "
35.0057560,31.7307210,"X-trail; "
35.0057370,31.7307850,"X-trail; "
35.0057240,31.7308490,"X-trail; "
35.0057030,31.7309110,"X-trail; "
35.0056840,31.7309790,"X-trail; "
35.0056740,31.7310440,"X-trail; "
35.0056720,31.7311090,"X-trail; "
35.0056620,31.7311710,"X-trail; "
35.0056620,31.7312220,"X-trail; "
35.0056510,31.7312710,"X-trail; "
35.0056340,31.7313290,"X-trail; "
35.0056220,31.7313810,"X-trail; "
35.0056080,31.7314380,"X-trail; "
35.0055870,31.7314940,"X-trail; "
35.0055740,31.7315430,"X-trail; "
35.0055560,31.7315960,"X-trail; "
35.0055350,31.7316500,"X-trail; "
35.0055380,31.7317040,"X-trail; "
35.0055220,31.7317650,"X-trail; "
35.0055160,31.7318210,"X-trail; "
35.0055120,31.7318800,"X-trail; "
35.0054980,31.7319400,"X-trail; "
35.0054740,31.7320210,"X-trail; "
35.0054490,31.7320760,"X-trail; "
35.0054410,31.7321360,"X-trail; "
35.0054440,31.7322100,"X-trail; "
35.0054360,31.7322740,"X-trail; "
35.0054260,31.7323380,"X-trail; "
35.0054370,31.7323980,"X-trail; "
35.0054250,31.7324630,"X-trail; "
35.0054190,31.7325270,"X-trail; "
35.0054130,31.7325950,"X-trail; "
35.0054070,31.7326610,"X-trail; "
35.0054080,31.7327210,"X-trail; "
35.0054150,31.7327820,"X-trail; "
35.0054280,31.7328560,"X-trail; "
35.0054280,31.7329190,"X-trail; "
35.0054340,31.7329830,"X-trail; "
35.0054220,31.7330340,"X-trail; "
35.0054020,31.7330750,"X-trail; "
35.0053920,31.7331570,"X-trail; "
35.0053970,31.7332210,"X-trail; "
35.0053980,31.7332870,"X-trail; "
35.0054100,31.7333790,"X-trail; "
35.0054160,31.7334500,"X-trail; "
35.0054000,31.7335210,"X-trail; "
35.0054040,31.7335850,"X-trail; "
35.0054100,31.7336470,"X-trail; "
35.0054130,31.7337190,"X-trail; "
35.0054110,31.7337880,"X-trail; "
35.0054160,31.7338590,"X-trail; "
35.0054370,31.7339170,"X-trail; "
35.0054440,31.7339820,"X-trail; "
35.0054490,31.7340550,"X-trail; "
35.0054490,31.7341270,"X-trail; "
35.0054490,31.7341990,"X-trail; "
35.0054580,31.7342640,"X-trail; "
35.0054630,31.7343330,"X-trail; "
35.0054770,31.7344060,"X-trail; "
35.0054790,31.7344840,"X-trail; "
35.0054870,31.7345530,"X-trail; "
35.0054950,31.7346270,"X-trail; "
35.0055060,31.7347020,"X-trail; "
35.0055090,31.7347810,"X-trail; "
35.0055160,31.7348510,"X-trail; "
35.0055230,31.7349310,"X-trail; "
35.0055280,31.7350010,"X-trail; "
35.0055190,31.7350790,"X-trail; "
35.0055250,31.7351530,"X-trail; "
35.0055330,31.7352230,"X-trail; "
35.0055170,31.7352990,"X-trail; "
35.0055010,31.7353610,"X-trail; "
35.0054860,31.7354250,"X-trail; "
35.0054580,31.7355070,"X-trail; "
35.0054410,31.7355710,"X-trail; "
35.0054220,31.7356320,"X-trail; "
35.0054050,31.7356950,"X-trail; "
35.0053890,31.7357430,"X-trail; "
35.0053640,31.7357930,"X-trail; "
35.0053370,31.7358500,"X-trail; "
35.0053020,31.7359030,"X-trail; "
35.0052710,31.7359620,"X-trail; "
35.0052340,31.7360190,"X-trail; "
35.0052020,31.7360780,"X-trail; "
35.0051770,31.7361410,"X-trail; "
35.0051340,31.7362010,"X-trail; "
35.0050930,31.7362570,"X-trail; "
35.0050470,31.7363130,"X-trail; "
35.0050030,31.7363720,"X-trail; "
35.0049610,31.7364300,"X-trail; "
35.0049150,31.7364910,"X-trail; "
35.0048670,31.7365410,"X-trail; "
35.0048260,31.7365940,"X-trail; "
35.0047800,31.7366490,"X-trail; "
35.0047310,31.7366980,"X-trail; "
35.0046800,31.7367490,"X-trail; "
35.0046210,31.7367970,"X-trail; "
35.0045750,31.7368510,"X-trail; "
35.0045220,31.7369020,"X-trail; "
35.0044690,31.7369580,"X-trail; "
35.0044170,31.7370090,"X-trail; "
35.0043650,31.7370610,"X-trail; "
35.0043140,31.7371100,"X-trail; "
35.0042580,31.7371620,"X-trail; "
35.0042040,31.7372160,"X-trail; "
35.0041540,31.7372730,"X-trail; "
35.0041030,31.7373280,"X-trail; "
35.0040530,31.7373900,"X-trail; "
35.0040040,31.7374440,"X-trail; "
35.0039560,31.7374940,"X-trail; "
35.0039060,31.7375420,"X-trail; "
35.0038440,31.7375940,"X-trail; "
35.0037970,31.7376430,"X-trail; "
35.0037440,31.7376830,"X-trail; "
35.0037000,31.7377430,"X-trail; "
35.0036560,31.7377900,"X-trail; "
35.0036090,31.7378440,"X-trail; "
35.0035690,31.7379050,"X-trail; "
35.0035270,31.7379650,"X-trail; "
35.0034850,31.7380290,"X-trail; "
35.0034440,31.7380850,"X-trail; "
35.0033980,31.7381390,"X-trail; "
35.0033510,31.7381860,"X-trail; "
35.0033060,31.7382410,"X-trail; "
35.0032620,31.7382940,"X-trail; "
35.0032180,31.7383430,"X-trail; "
35.0031790,31.7383920,"X-trail; "
35.0031390,31.7384380,"X-trail; "
35.0030960,31.7384830,"X-trail; "
35.0030560,31.7385290,"X-trail; "
35.0030190,31.7385830,"X-trail; "
35.0029750,31.7386190,"X-trail; "
35.0029300,31.7386570,"X-trail; "
35.0028830,31.7386960,"X-trail; "
35.0028520,31.7387540,"X-trail; "
35.0028260,31.7388090,"X-trail; "
35.0027940,31.7388650,"X-trail; "
35.0027630,31.7389150,"X-trail; "
35.0027310,31.7389680,"X-trail; "
35.0027000,31.7390220,"X-trail; "
35.0026670,31.7390840,"X-trail; "
35.0026350,31.7391490,"X-trail; "
35.0026110,31.7392050,"X-trail; "
35.0025760,31.7392640,"X-trail; "
35.0025500,31.7393210,"X-trail; "
35.0025190,31.7393840,"X-trail; "
35.0024850,31.7394420,"X-trail; "
35.0024490,31.7395030,"X-trail; "
35.0024160,31.7395650,"X-trail; "
35.0023830,31.7396220,"X-trail; "
35.0023540,31.7396810,"X-trail; "
35.0023220,31.7397430,"X-trail; "
35.0022970,31.7397970,"X-trail; "
35.0022630,31.7398540,"X-trail; "
35.0022330,31.7399140,"X-trail; "
35.0021980,31.7399690,"X-trail; "
35.0021690,31.7400310,"X-trail; "
35.0021380,31.7400960,"X-trail; "
35.0021030,31.7401590,"X-trail; "
35.0020570,31.7402220,"X-trail; "
35.0020190,31.7402900,"X-trail; "
35.0019890,31.7403620,"X-trail; "
35.0019570,31.7404340,"X-trail; "
35.0019230,31.7405010,"X-trail; "
35.0018780,31.7405530,"X-trail; "
35.0018470,31.7406230,"X-trail; "
35.0018130,31.7406890,"X-trail; "
35.0017750,31.7407510,"X-trail; "
35.0017410,31.7408230,"X-trail; "
35.0017090,31.7408990,"X-trail; "
35.0016790,31.7409700,"X-trail; "
35.0016480,31.7410320,"X-trail; "
35.0016260,31.7411010,"X-trail; "
35.0015930,31.7411800,"X-trail; "
35.0015700,31.7412500,"X-trail; "
35.0015540,31.7413220,"X-trail; "
35.0015380,31.7413920,"X-trail; "
35.0015210,31.7414600,"X-trail; "
35.0015000,31.7415290,"X-trail; "
35.0014900,31.7416020,"X-trail; "
35.0014770,31.7416730,"X-trail; "
35.0014700,31.7417430,"X-trail; "
35.0014390,31.7418010,"X-trail; "
35.0014250,31.7418700,"X-trail; "
35.0014180,31.7419450,"X-trail; "
35.0014100,31.7420160,"X-trail; "
35.0013980,31.7420790,"X-trail; "
35.0013870,31.7421450,"X-trail; "
35.0013850,31.7422100,"X-trail; "
35.0013690,31.7422880,"X-trail; "
35.0013710,31.7423540,"X-trail; "
35.0013700,31.7424210,"X-trail; "
35.0013490,31.7424960,"X-trail; "
35.0013420,31.7425670,"X-trail; "
35.0013570,31.7426360,"X-trail; "
35.0013400,31.7426940,"X-trail; "
35.0013400,31.7427610,"X-trail; "
35.0013310,31.7428280,"X-trail; "
35.0013220,31.7428990,"X-trail; "
35.0013210,31.7429750,"X-trail; "
35.0013080,31.7430620,"X-trail; "
35.0012940,31.7431400,"X-trail; "
35.0012970,31.7432080,"X-trail; "
35.0012870,31.7432640,"X-trail; "
35.0012850,31.7433270,"X-trail; "
35.0012880,31.7433950,"X-trail; "
35.0012930,31.7434600,"X-trail; "
35.0013040,31.7435300,"X-trail; "
35.0013120,31.7436010,"X-trail; "
35.0013120,31.7436780,"X-trail; "
35.0013170,31.7437640,"X-trail; "
35.0013200,31.7438360,"X-trail; "
35.0013240,31.7439140,"X-trail; "
35.0013240,31.7439890,"X-trail; "
35.0013200,31.7440580,"X-trail; "
35.0013260,31.7441340,"X-trail; "
35.0013360,31.7442110,"X-trail; "
35.0013580,31.7442820,"X-trail; "
35.0013660,31.7443650,"X-trail; "
35.0013780,31.7444400,"X-trail; "
35.0014010,31.7445180,"X-trail; "
35.0014260,31.7445830,"X-trail; "
35.0014550,31.7446470,"X-trail; "
35.0014740,31.7447160,"X-trail; "
35.0015000,31.7447800,"X-trail; "
35.0015390,31.7448440,"X-trail; "
35.0015640,31.7449090,"X-trail; "
35.0015960,31.7449800,"X-trail; "
35.0016210,31.7450480,"X-trail; "
35.0016440,31.7451190,"X-trail; "
35.0016720,31.7451860,"X-trail; "
35.0017030,31.7452480,"X-trail; "
35.0017280,31.7452940,"X-trail; "
35.0017520,31.7453440,"X-trail; "
35.0017840,31.7454020,"X-trail; "
35.0018210,31.7454570,"X-trail; "
35.0018510,31.7455110,"X-trail; "
35.0018720,31.7455700,"X-trail; "
35.0019030,31.7456300,"X-trail; "
35.0019260,31.7456840,"X-trail; "
35.0019640,31.7457340,"X-trail; "
35.0019900,31.7457840,"X-trail; "
35.0020350,31.7458310,"X-trail; "
35.0020800,31.7458820,"X-trail; "
